Region,Job Title,Job Openings (2024),Projected Openings (2030),Automation Risk (%),AI Impact Level,Job Status,Required Education,Job Growth,Sector
United States,Diagnostic radiographer,10469,16226,67.47,Moderate,Increasing,Associate Degree,5757,Software & Platform
United States,Dietitian,17235,11363,14.27,Low,Decreasing,Associate Degree,-5872,Software & Platform
United States,"Doctor, hospital",7247,9727,97.0,Low,Increasing,Bachelor’s Degree,2480,Software & Platform
United States,Dramatherapist,12035,4040,50.29,Moderate,Increasing,Associate Degree,-7995,Software & Platform
United States,Economist,1535,3230,69.78,High,Increasing,Bachelor’s Degree,1695,Software & Platform
United States,"Editor, commissioning",1779,1103,42.82,High,Increasing,Master’s Degree,-676,Software & Platform
United States,"Editor, film/video",645,3719,47.1,Moderate,Increasing,PhD,3074,Software & Platform
United States,Education administrator,6897,4960,34.8,Moderate,Decreasing,PhD,-1937,Software & Platform
United States,"Education officer, community",2983,7963,97.92,High,Increasing,PhD,4980,Software & Platform
United States,Educational psychologist,3736,9083,13.24,High,Increasing,High School,5347,Software & Platform
United States,Electrical engineer,2807,5336,41.13,Low,Decreasing,Master’s Degree,2529,Software & Platform
United States,Electronics engineer,6046,8395,52.2,High,Decreasing,Bachelor’s Degree,2349,Software & Platform
United States,"Embryologist, clinical",2914,3019,0.83,Low,Increasing,PhD,105,Software & Platform
United States,Emergency planning/management officer,341,1689,68.89,High,Decreasing,Bachelor’s Degree,1348,Software & Platform
United States,"Engineer, aeronautical",2821,700,68.99,High,Decreasing,Master’s Degree,-2121,Software & Platform
United States,"Engineer, agricultural",8182,483,35.27,High,Decreasing,Associate Degree,-7699,Software & Platform
United States,"Engineer, automotive",1800,2380,62.46,High,Increasing,Associate Degree,580,Software & Platform
United States,"Engineer, chemical",10204,6924,46.97,High,Increasing,Associate Degree,-3280,Software & Platform
United States,"Engineer, civil (consulting)",7092,8446,93.06,High,Increasing,High School,1354,Software & Platform
United States,"Engineer, civil (contracting)",3860,976,41.19,Moderate,Decreasing,Associate Degree,-2884,Software & Platform
United States,"Engineer, communications",2252,4893,35.47,Low,Increasing,Associate Degree,2641,Software & Platform
United States,"Engineer, control and instrumentation",9753,6166,71.65,Moderate,Increasing,Bachelor’s Degree,-3587,Software & Platform
United States,"Engineer, electrical",9773,2282,45.66,High,Decreasing,Master’s Degree,-7491,Software & Platform
United States,"Engineer, electronics",6232,4502,86.75,Moderate,Decreasing,Associate Degree,-1730,Software & Platform
United States,"Engineer, land",5834,6708,35.38,Low,Decreasing,PhD,874,Software & Platform
United States,"Engineer, maintenance (IT)",2778,17015,81.9,Moderate,Decreasing,Master’s Degree,14237,Software & Platform
United States,"Engineer, manufacturing",2551,7753,57.86,Low,Increasing,PhD,5202,Software & Platform
United States,"Engineer, mining",7727,4922,85.28,Moderate,Decreasing,Associate Degree,-2805,Software & Platform
United States,"Engineer, site",4952,9030,5.12,Moderate,Decreasing,Master’s Degree,4078,Software & Platform
United States,"Engineer, water",13615,7894,80.4,High,Decreasing,Master’s Degree,-5721,Software & Platform
United States,English as a foreign language teacher,1852,12075,82.13,High,Increasing,PhD,10223,Software & Platform
United States,English as a second language teacher,13430,24889,41.46,Low,Decreasing,PhD,11459,Software & Platform
United States,Environmental education officer,6157,8135,27.54,Low,Increasing,Associate Degree,1978,Software & Platform
United States,Environmental health practitioner,7661,5643,28.3,Low,Decreasing,Bachelor’s Degree,-2018,Software & Platform
United States,Estate manager/land agent,4527,2727,80.96,Moderate,Decreasing,Bachelor’s Degree,-1800,Software & Platform
United States,Exhibition designer,8194,7436,73.31,Low,Decreasing,High School,-758,Software & Platform
United States,"Exhibitions officer, museum/gallery",3983,6364,92.68,Moderate,Decreasing,High School,2381,Software & Platform
United States,Fashion designer,13041,8238,77.12,High,Decreasing,PhD,-4803,Software & Platform
United States,Field trials officer,5032,4898,48.91,Low,Increasing,High School,-134,Software & Platform
United States,Financial adviser,4693,1295,53.95,Low,Decreasing,Bachelor’s Degree,-3398,Software & Platform
United States,Financial controller,6792,3765,3.69,High,Decreasing,PhD,-3027,Software & Platform
United States,Financial planner,4153,6680,79.6,Low,Increasing,High School,2527,Software & Platform
United States,Financial risk analyst,4796,7382,50.48,Moderate,Increasing,Associate Degree,2586,Software & Platform
United States,Financial trader,6335,6544,29.59,Moderate,Increasing,High School,209,Software & Platform
United States,Fish farm manager,14045,4528,17.0,Low,Increasing,Associate Degree,-9517,Software & Platform
United States,Fisheries officer,4978,6134,84.68,Moderate,Increasing,PhD,1156,Software & Platform
United States,Fitness centre manager,717,7485,10.05,Low,Decreasing,Associate Degree,6768,Software & Platform
United States,Food technologist,9013,2259,47.49,High,Decreasing,Master’s Degree,-6754,Software & Platform
United States,Forensic scientist,6776,5874,60.41,High,Decreasing,High School,-902,Software & Platform
United States,Gaffer,5863,4671,74.71,Low,Decreasing,Master’s Degree,-1192,Software & Platform
United States,Games developer,1007,6258,4.17,High,Decreasing,Master’s Degree,5251,Software & Platform
United States,Garment/textile technologist,4632,9621,45.34,Low,Increasing,Master’s Degree,4989,Software & Platform
United States,"Geneticist, molecular",7861,4830,35.23,Low,Increasing,High School,-3031,Software & Platform
United States,Geochemist,13435,10877,82.56,Low,Increasing,High School,-2558,Software & Platform
United States,Geographical information systems officer,10203,14949,89.32,High,Increasing,Master’s Degree,4746,Software & Platform
United States,"Geologist, engineering",8403,2492,68.67,High,Decreasing,PhD,-5911,Software & Platform
United States,"Geologist, wellsite",6564,2588,58.67,Moderate,Decreasing,PhD,-3976,Software & Platform
United States,Geophysicist/field seismologist,4856,2502,48.55,Low,Decreasing,Bachelor’s Degree,-2354,Software & Platform
United States,Geoscientist,7835,1185,25.73,High,Increasing,Bachelor’s Degree,-6650,Software & Platform
United States,Graphic designer,1266,2580,55.09,High,Decreasing,High School,1314,Software & Platform
United States,Health and safety adviser,9054,17088,28.24,High,Increasing,Master’s Degree,8034,Software & Platform
United States,Health and safety inspector,4479,3957,24.14,High,Decreasing,PhD,-522,Software & Platform
United States,Herbalist,24006,22289,49.57,Low,Decreasing,PhD,-1717,Software & Platform
United States,Heritage manager,2506,752,18.11,High,Decreasing,High School,-1754,Software & Platform
United States,Historic buildings inspector/conservation officer,4433,9796,52.14,High,Increasing,PhD,5363,Software & Platform
United States,Homeopath,13072,8996,53.04,Moderate,Increasing,PhD,-4076,Software & Platform
United States,Horticultural therapist,4769,5157,54.29,Low,Increasing,Bachelor’s Degree,388,Software & Platform
United States,"Horticulturist, amenity",2410,3018,84.4,High,Decreasing,Bachelor’s Degree,608,Software & Platform
United States,Hospital doctor,6984,5444,47.95,Low,Decreasing,PhD,-1540,Software & Platform
United States,Human resources officer,18837,24662,48.08,High,Decreasing,High School,5825,Software & Platform
United States,Hydrogeologist,4826,8044,0.73,Moderate,Increasing,Master’s Degree,3218,Software & Platform
United States,Hydrographic surveyor,2739,6791,33.96,High,Increasing,High School,4052,Software & Platform
United States,IT consultant,440,8518,59.56,High,Decreasing,Master’s Degree,8078,Software & Platform
United States,IT trainer,6014,2519,90.41,High,Decreasing,High School,-3495,Software & Platform
United States,Illustrator,19452,12316,38.1,Low,Decreasing,Associate Degree,-7136,Software & Platform
United States,Industrial/product designer,7108,4384,42.57,Moderate,Increasing,Bachelor’s Degree,-2724,Software & Platform
United States,Information officer,1287,8795,88.69,High,Increasing,Bachelor’s Degree,7508,Software & Platform
United States,Information systems manager,9695,8678,55.32,High,Decreasing,High School,-1017,Software & Platform
United States,Insurance broker,3270,1510,69.87,High,Decreasing,High School,-1760,Software & Platform
United States,Insurance claims handler,7784,1265,68.06,High,Increasing,Associate Degree,-6519,Software & Platform
United States,Insurance underwriter,1980,1306,9.32,Moderate,Decreasing,Bachelor’s Degree,-674,Software & Platform
United States,"Journalist, broadcasting",6673,19275,39.72,High,Increasing,Associate Degree,12602,Software & Platform
United States,"Journalist, magazine",13565,8193,72.63,Moderate,Decreasing,PhD,-5372,Software & Platform
United States,"Journalist, newspaper",7254,4660,88.49,Moderate,Increasing,Bachelor’s Degree,-2594,Software & Platform
United States,Landscape architect,1612,7643,51.45,High,Increasing,PhD,6031,Software & Platform
United States,Lawyer,9317,8335,32.82,High,Decreasing,Master’s Degree,-982,Software & Platform
United States,Learning mentor,18588,7703,69.51,High,Decreasing,PhD,-10885,Software & Platform
United States,"Lecturer, higher education",5643,1098,85.8,Moderate,Increasing,High School,-4545,Software & Platform
United States,Legal secretary,17449,12854,42.6,Moderate,Increasing,Bachelor’s Degree,-4595,Software & Platform
United States,Lexicographer,534,3788,73.29,High,Decreasing,Bachelor’s Degree,3254,Software & Platform
United States,"Librarian, public",5035,12649,83.98,Moderate,Increasing,High School,7614,Software & Platform
United States,Licensed conveyancer,7157,4407,18.98,Moderate,Increasing,PhD,-2750,Software & Platform
United States,Location manager,6661,18473,91.42,Moderate,Increasing,Associate Degree,11812,Software & Platform
United States,Logistics and distribution manager,1169,7350,50.25,Moderate,Decreasing,PhD,6181,Software & Platform
United States,"Loss adjuster, chartered",6700,12740,54.66,High,Increasing,Associate Degree,6040,Software & Platform
United States,Magazine features editor,7545,7639,76.45,Moderate,Increasing,PhD,94,Software & Platform
United States,Maintenance engineer,18852,12206,71.83,Low,Increasing,Associate Degree,-6646,Software & Platform
United States,Make,7131,1507,72.2,Low,Decreasing,High School,-5624,Software & Platform
United States,Manufacturing engineer,16877,14428,77.04,Moderate,Increasing,Associate Degree,-2449,Software & Platform
United States,Manufacturing systems engineer,9856,3654,96.31,High,Increasing,Bachelor’s Degree,-6202,Software & Platform
United States,Marine scientist,5696,7567,54.75,High,Decreasing,Associate Degree,1871,Software & Platform
United States,Market researcher,7520,13384,34.53,Moderate,Increasing,Master’s Degree,5864,Software & Platform
United States,Marketing executive,9136,6660,42.26,Low,Decreasing,PhD,-2476,Software & Platform
United States,Materials engineer,6785,7826,23.53,High,Decreasing,Bachelor’s Degree,1041,Software & Platform
United States,Mechanical engineer,5421,9030,64.51,Low,Increasing,Bachelor’s Degree,3609,Software & Platform
United States,Media planner,4719,2855,90.49,Moderate,Decreasing,PhD,-1864,Software & Platform
United States,Medical illustrator,2657,2058,94.8,Moderate,Increasing,Associate Degree,-599,Software & Platform
United States,Medical laboratory scientific officer,6915,1591,44.9,High,Decreasing,High School,-5324,Software & Platform
United States,Medical physicist,3354,9667,9.96,Moderate,Decreasing,High School,6313,Software & Platform
United States,Medical technical officer,3357,3526,57.22,High,Increasing,PhD,169,Software & Platform
United States,"Merchandiser, retail",14427,22899,52.89,Low,Decreasing,High School,8472,Software & Platform
United States,Metallurgist,5404,6850,63.39,High,Increasing,Associate Degree,1446,Software & Platform
United States,Microbiologist,19066,16955,27.45,High,Increasing,Associate Degree,-2111,Software & Platform
United States,Minerals surveyor,4858,9691,22.58,Low,Increasing,Associate Degree,4833,Software & Platform
United States,Mudlogger,312,5065,99.66,Low,Decreasing,PhD,4753,Software & Platform
United States,Multimedia programmer,1229,7369,21.61,Low,Increasing,Associate Degree,6140,Software & Platform
United States,Multimedia specialist,341,5752,91.89,Low,Decreasing,High School,5411,Software & Platform
United States,Museum/gallery curator,17762,3397,61.59,High,Decreasing,High School,-14365,Software & Platform
United States,Museum/gallery exhibitions officer,2874,6430,30.02,High,Increasing,High School,3556,Software & Platform
United States,Nature conservation officer,4660,6140,74.76,High,Decreasing,Bachelor’s Degree,1480,Software & Platform
United States,Network engineer,4700,6377,48.01,Moderate,Decreasing,Master’s Degree,1677,Software & Platform
